,VERTROUWELIJK - alleen gebruiken binnen doelstelling en afspraken,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
4236,LV-6518,False,,False,2023-02-16 10:02:30.355000,,2022-04-25 08:49:48.870000,2022-04-25 08:52:41.647000,2022-04-25 08:55:51.524000,2022-04-25 13:58:21.761000,2022-09-29 11:45:36.984000,2022-10-24 12:07:51.441000,2022-11-22 11:36:09.615000,2022-11-22 11:52:29.256000,,,,,,59,Gemeente Stichtse Vecht,264,Stichtse Vecht,"STICHTSEVECHT00016, STICHTSEVECHT00130, STICHTSEVECHT00139",5.04419609897923,52.1340730591648,Straatweg,122,3604 BD,Maarssen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-09-12 00:00:00,2022-10-24 00:00:00,False,2022-10-24 00:00:00,,,TMP-MRAE-dde3bce99b07dda9,,
4237,LV-6519,False,,False,2023-03-08 13:14:38.648000,,2022-04-25 09:03:54.187000,2022-04-26 10:20:04.128000,2022-04-26 10:20:14.502000,2022-04-28 06:29:28.388000,2022-09-29 11:23:50.771000,2022-10-24 11:55:59.327000,2022-11-22 11:37:08.055000,2022-11-22 11:59:09.003000,,,,,,59,Gemeente Stichtse Vecht,264,Stichtse Vecht,"STICHTSEVECHT00020, STICHTSEVECHT00050, STICHTSEVECHT00091",5.01590579752701,52.1437245474541,Zwanenkamp,196,3607 RM,Maarssen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-09-12 00:00:00,2022-10-24 00:00:00,False,2022-10-24 00:00:00,,,TMP-MRAE-c545d18381af6425,,
4238,LV-6520,False,,False,2023-03-16 09:10:00.375000,,2022-04-25 09:26:28.672000,2022-11-04 11:14:15.591000,2022-11-15 11:05:25.256000,2022-11-16 07:36:07.677000,2023-01-09 10:40:19.966000,2023-01-10 12:14:31.324000,2023-01-09 10:40:22.876000,2023-01-10 12:51:33.261000,2023-03-15 12:58:34.026000,,,,,12,Gemeente Bloemendaal,322,Bloemendaal,BLOEMENDAAL00133,4.5983275026083,52.3210892412882,Bennebroekerdreef,65a,2121 CM,Bennebroek,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-12-16 00:00:00,2023-01-27 00:00:00,False,2023-01-10 00:00:00,2023-04-07 00:00:00,,TMP-MRAE-ba7a1c1ac119f7e8,,
4239,LV-6522,False,,False,2023-03-08 09:05:04.263000,,2022-04-25 09:32:46.759000,2022-04-25 09:43:24.371000,2022-04-25 09:45:26.611000,2022-04-25 14:11:05.472000,2022-06-01 11:04:31.005000,2022-06-22 14:55:49.476000,2022-08-03 11:42:31.601000,2022-08-09 09:08:26.667000,2023-03-08 08:11:13.502000,,,,,76,Gemeente Zaanstad,379,Zaanstad,ZAANSTAD00624,4.80951315171114,52.4281915098361,Zijtocht,8,1507 CD,Zaandam,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-06-01 00:00:00,2022-07-13 00:00:00,False,2022-06-22 00:00:00,2023-03-28 00:00:00,,TMP-MRAE-4a5ff02a6e500d26,,
4240,LV-6523,False,,False,2022-08-01 13:39:03.922000,,2022-04-25 09:51:24.626000,2022-08-01 09:44:27.079000,2022-08-01 09:45:54.679000,2022-08-01 12:48:02.127000,,,,,,,,,,59,Gemeente Stichtse Vecht,264,Stichtse Vecht,STICHTSEVECHT00021,5.00182911755473,52.1730065244824,Straatweg,73,3621 BJ,Breukelen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,,,,,,,TMP-MRAE-8f4fb7ae40c948aa,,
4241,LV-6524,False,,False,2022-04-26 08:43:04.242000,,2022-04-25 10:06:10.285000,2022-04-25 10:07:51.698000,2022-04-25 10:09:22.422000,2022-04-25 13:12:34.153000,,,,,,,,,,59,Gemeente Stichtse Vecht,264,Stichtse Vecht,STICHTSEVECHT00017,5.00629991283859,52.1970443321713,Grachtje,26,3631 AH,Nieuwersluis,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,,,,,,,TMP-MRAE-53b1d433d95bf48a,,
4242,LV-6525,False,,False,2023-03-17 09:10:52.103000,,2022-04-25 10:17:53.764000,2022-04-25 10:27:06.240000,2022-04-25 10:28:25.014000,2022-04-25 12:45:14.749000,2022-07-07 11:05:02.849000,2022-07-12 08:04:20.626000,2022-08-22 10:33:53.157000,2022-08-24 09:54:41.566000,2023-03-17 08:37:25.762000,,,,,76,Gemeente Zaanstad,379,Zaanstad,ZAANSTAD00666,4.78304547063271,52.4973574754435,Schakelplein,55,1521 RZ,Wormerveer,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-07-06 00:00:00,2022-08-17 00:00:00,False,2022-07-12 00:00:00,2023-04-05 00:00:00,,TMP-MRAE-7418587aa6ab922a,,
4243,LV-6526,False,,False,2023-01-10 09:36:06.665000,,2022-04-25 10:34:30.821000,2022-05-03 11:28:14.726000,2022-05-03 11:32:21.413000,2022-05-03 12:12:27.074000,2022-06-01 11:00:34.551000,2022-06-22 15:00:37.774000,2022-08-10 10:34:26.610000,2022-08-17 14:02:46.402000,,,,,,76,Gemeente Zaanstad,379,Zaanstad,"ZAANSTAD00667, ZAANSTAD00668, ZAANSTAD00752, ZAANSTAD00753, ZAANSTAD00815",4.81983363628388,52.4359607766652,Tsjechovstraat,2,1506 AS,Zaandam,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-06-01 00:00:00,2022-07-13 00:00:00,False,2022-06-22 00:00:00,,,TMP-MRAE-b0a1695b9860c146,,
4244,LV-6528,False,,False,2022-08-05 08:26:04.927000,,2022-04-25 14:53:15.414000,2022-04-25 14:59:17.958000,2022-04-25 14:59:29.076000,2022-04-26 05:49:43.769000,2022-04-28 08:57:06.082000,2022-04-28 09:32:23.403000,2022-04-28 08:57:15.930000,2022-04-28 15:38:39.088000,,,,,,76,Gemeente Zaanstad,379,Zaanstad,,4.77760767175964,52.5041751297622,Industrieweg,17,1521 NC,Wormerveer,False,<nil>,,False,False,2,2,0,aanbodgestuurd,,,,,True,,True,,2022-04-28 00:00:00,2022-05-29 00:00:00,False,2022-04-28 00:00:00,,,TMP-MRAE-d4b04a9e0a5cbf5b,,
4245,LV-6529,False,,False,2022-11-14 12:55:18.831000,,2022-04-25 15:01:08.877000,2022-04-25 15:04:10.971000,2022-04-25 15:05:16.598000,2022-04-26 05:49:00.108000,2022-04-28 08:55:01.869000,2022-04-28 09:35:59.879000,2022-04-28 08:55:11.451000,2022-04-28 15:41:06.408000,2022-05-20 09:03:21.869000,2022-08-24 13:10:08.823000,2022-06-16 06:56:36.924000,2022-08-25 12:37:22.720000,2022-11-14 12:54:25.043000,76,Gemeente Zaanstad,379,Zaanstad,,4.78077559753696,52.5115512860379,Industrieweg,35,1521 NE,Wormerveer,False,<nil>,,False,False,2,2,0,aanbodgestuurd,,,,,True,,True,,2022-04-28 00:00:00,2022-04-29 00:00:00,False,2022-04-28 00:00:00,2022-06-14 00:00:00,2022-06-16 00:00:00,TNLP007417,,2022-06-16 00:00:00
4246,LV-6530,False,,False,2022-08-24 13:08:30.478000,,2022-04-25 15:06:39.185000,2022-04-25 15:09:16.038000,2022-04-25 15:09:59.371000,2022-04-26 05:48:30.422000,2022-04-28 08:58:27.414000,2022-04-28 09:38:09.737000,2022-04-28 08:58:34.690000,2022-04-28 15:29:12.140000,2022-06-07 15:13:29.279000,2022-06-10 07:54:30.389000,2022-06-07 15:13:42.449000,2022-06-07 15:14:50.968000,2022-06-10 08:05:42.711000,76,Gemeente Zaanstad,379,Zaanstad,,4.77818646451437,52.5134776250666,Handelsweg,13,1521 NH,Wormerveer,False,<nil>,,False,False,2,2,0,aanbodgestuurd,,,,,True,,True,,2022-04-28 00:00:00,2022-04-29 00:00:00,False,2022-04-28 00:00:00,2022-06-07 00:00:00,2022-06-07 00:00:00,TNLP006523,,2022-06-07 00:00:00
4247,LV-6531,False,,False,2022-08-24 12:56:54.933000,,2022-04-25 15:11:05.753000,2022-04-25 15:13:49.881000,2022-04-25 15:14:37.495000,2022-04-26 05:50:18.753000,2022-04-28 09:00:06.740000,2022-04-28 09:40:29.555000,2022-04-28 09:00:12.694000,2022-04-28 15:46:53.049000,2022-05-19 05:56:58.917000,2022-08-24 12:53:45.081000,2022-06-07 10:36:54.671000,2022-06-07 13:03:39.665000,2022-08-24 12:53:47.948000,76,Gemeente Zaanstad,379,Zaanstad,,4.78008660349374,52.5096486808159,Industrieweg,27,1521 NE,Wormerveer,False,<nil>,,False,False,2,2,0,aanbodgestuurd,,,,,True,,True,,2022-04-28 00:00:00,2022-04-29 00:00:00,False,2022-04-28 00:00:00,2022-06-07 00:00:00,2022-06-07 00:00:00,TNLP006511,,2022-06-07 00:00:00
4248,LV-6532,False,,False,2022-07-06 13:29:58.927000,,2022-04-25 15:15:49.578000,2022-04-25 15:21:02.653000,2022-04-25 15:21:52.745000,2022-04-26 05:48:01.889000,2022-04-28 09:01:55.748000,2022-04-28 09:42:57.713000,2022-04-28 09:02:06.114000,2022-04-28 15:21:31.114000,2022-06-10 13:19:49.110000,2022-07-05 10:31:10.815000,2022-06-23 07:26:38.413000,2022-07-06 08:27:24.215000,2022-07-06 13:29:58.927000,76,Gemeente Zaanstad,379,Zaanstad,,4.7770004257493,52.5157956946709,Loodsweg,5,1525 RH,Westknollendam,False,<nil>,,False,False,2,2,0,aanbodgestuurd,,,,,True,,True,,2022-04-28 00:00:00,2022-04-29 00:00:00,False,2022-04-28 00:00:00,2022-06-23 00:00:00,2022-06-23 00:00:00,TNLP007420,,2022-06-23 00:00:00
4249,LV-6533,False,,False,2022-11-25 09:55:19.612000,,2022-04-25 15:27:02.188000,2022-04-25 15:28:33.830000,2022-04-28 13:35:45.520000,2022-04-29 06:40:58.778000,2022-06-22 15:22:40.995000,2022-06-27 13:36:36.561000,2022-08-30 12:35:57.234000,2022-09-01 10:53:48.175000,,,,,,2,Gemeente Alkmaar,311,Alkmaar,ALKMAAR00518,4.7611503303051,52.6216185599435,Piet Heynstraat,99,1813 ST,Alkmaar,False,<nil>,Straat heet Trompstraat,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-06-24 00:00:00,2022-08-11 00:00:00,False,2022-06-27 00:00:00,,,TMP-MRAE-eff4e5363017325d,,
4250,LV-6534,False,,False,2023-03-16 10:36:06.302000,,2022-04-26 06:02:07.851000,2022-04-26 06:05:17.549000,2022-04-26 06:08:15.819000,2022-04-26 06:49:56.819000,2022-06-13 14:44:11.452000,2022-06-27 11:34:11.910000,2022-08-18 08:22:42.741000,2022-08-18 09:25:27.131000,2023-01-03 12:34:29.691000,2023-03-16 10:36:06.302000,2023-02-02 12:49:27.157000,2023-02-02 12:49:38.887000,,78,Gemeente Zeewolde,166,Zeewolde,ZEEWOLDE00005,5.5318509042263,52.3439492060623,Wolfraam,1,3894 DS,Zeewolde,False,<nil>,,False,False,2,1,0,vraaggestuurdverzoek,,,,,True,,True,,2022-05-17 00:00:00,2022-06-29 00:00:00,False,2022-06-27 00:00:00,2023-01-18 00:00:00,2023-01-18 00:00:00,TNLP008004,,2023-01-18 00:00:00
4251,LV-6535,False,,False,2023-03-16 14:44:37.291000,,2022-04-26 06:29:52.655000,2022-04-26 06:49:02.485000,2022-05-02 12:02:39.387000,2022-05-03 08:17:34.958000,2022-05-31 08:47:05.553000,2022-06-21 13:10:35.259000,2022-07-12 07:42:06.396000,2022-07-12 13:34:28.083000,2022-12-28 13:25:47.182000,2023-02-06 13:58:28.060000,2023-01-27 12:48:55.748000,,2023-02-06 13:58:28.613000,65,Gemeente Utrechtse Heuvelrug,263,Utrechtse Heuvelrug,UTRECHTSEHEUVELRUG00181,5.29051646590233,52.0502285302328,Buntlaan,1,3971 JA,Driebergen-Rijsenburg,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-05-19 00:00:00,2022-06-30 00:00:00,False,2022-06-21 00:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,TNLP007954,,2023-01-27 00:00:00
4252,LV-6536,False,,False,2023-03-14 15:17:48.698000,,2022-04-26 06:37:01.275000,2022-04-26 10:23:19.139000,2022-04-26 10:23:42.475000,2022-04-28 06:02:06.976000,2022-06-13 14:43:40.730000,2022-06-27 11:37:45.798000,2022-08-18 08:25:10.920000,2022-08-18 09:27:30.996000,2023-03-08 09:43:09.252000,,,,,78,Gemeente Zeewolde,166,Zeewolde,"ZEEWOLDE00003, ZEEWOLDE00028",5.52216410636902,52.3461071965301,Touwslager,122,3894 CE,Zeewolde,False,<nil>,,False,False,2,1,0,vraaggestuurdverzoek,,,,,True,,True,,2022-05-17 00:00:00,2022-06-29 00:00:00,False,2022-06-27 00:00:00,2023-03-30 00:00:00,,TMP-MRAE-9457f5e8dade9b3c,,
4253,LV-6537,False,,False,2023-02-09 15:48:49.970000,,2022-04-26 06:44:26.515000,2022-04-28 06:22:56.714000,2022-04-28 06:22:58.023000,2022-04-28 07:31:10.841000,,,,,,,,,,46,Gemeente Montfoort,288,Montfoort,"MONTFOORT00006, MONTFOORT00016, MONTFOORT00025",4.95521744091769,52.0437790494716,Lodewijkstraat,40,3417 VE,Montfoort,True,<nil>,,False,False,2,1,0,vraaggestuurdverzoek,,,,,True,,True,,,,,,,,TMP-MRAE-2ee3ce762d90a561,,
4254,LV-6539,False,,False,2022-09-21 12:18:38.259000,,2022-04-26 09:24:06.767000,2022-05-04 09:53:39.284000,2022-05-09 07:07:16.586000,2022-05-09 07:46:06.917000,2022-07-11 13:19:14.084000,2022-07-12 09:55:49.895000,2022-08-22 13:50:52.731000,2022-08-24 09:45:23.844000,2022-08-29 07:31:59.182000,2022-09-21 12:17:50.640000,2022-09-20 17:43:32.934000,2022-09-21 08:36:29.029000,2022-09-21 12:18:38.259000,53,Gemeente Purmerend,360,Purmerend,PURMEREND00441,4.94932472714026,52.4953685295815,Boterbloem,83,1441 TV,Purmerend,False,<nil>,1 parkeervak gereserveerd voor deelauto Mobigo,True,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-07-06 00:00:00,2022-08-17 00:00:00,False,2022-07-12 00:00:00,2022-09-20 00:00:00,2022-09-20 00:00:00,TNLP007601,,2022-09-20 00:00:00
4255,LV-6542,False,,False,2023-02-27 09:36:46.722000,,2022-04-26 09:44:29.419000,2022-08-11 12:21:35.619000,2022-08-18 11:39:12.664000,2022-08-18 12:09:19.879000,2022-10-25 07:21:26.874000,2022-10-26 13:22:53.297000,2022-10-25 07:21:31.671000,2022-10-30 15:47:16.605000,,,,,,42,Gemeente Lelystad,167,Lelystad,LELYSTAD00209,5.44561547047488,52.5169405866405,Punter 40,16,8242 EW,Lelystad,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-08-31 00:00:00,2022-10-13 00:00:00,False,2022-10-26 00:00:00,2023-02-10 00:00:00,,TMP-MRAE-4d667d22f28ce409,,
4256,LV-6543,False,,False,2023-01-05 13:02:35.346000,,2022-04-26 09:50:30.104000,2022-05-05 09:32:09.690000,2022-05-05 09:34:11.356000,2022-05-05 12:56:55.110000,2022-05-06 09:06:32.162000,2022-05-09 13:57:27.023000,2022-05-06 09:06:40.917000,2022-05-10 11:52:23.083000,2022-11-30 10:07:13.063000,2023-01-05 13:02:20.761000,2022-12-21 06:43:20.564000,2022-12-21 10:51:03.107000,2023-01-05 13:02:35.346000,63,Gemeente Urk,163,Urk,"URK00068, URK00081",5.6265677511692,52.6699914517211,Fuik,1,8322 DM,Urk,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-03-07 00:00:00,2022-04-18 00:00:00,False,2022-05-09 00:00:00,2022-12-21 00:00:00,2022-12-21 00:00:00,TNLP007917,,2022-12-21 00:00:00
4257,LV-6544,False,,False,2023-02-28 10:13:36.456000,,2022-04-26 09:57:31.652000,2022-04-26 10:06:48.174000,2022-04-26 12:17:56.545000,2022-04-28 06:03:36.977000,2022-04-28 14:09:19.051000,2022-05-02 12:46:41.366000,2022-04-28 14:09:24.934000,2022-05-03 08:32:14.632000,2022-12-28 13:19:08.955000,2023-02-28 10:13:34.807000,2023-01-24 12:41:57.782000,2023-01-24 13:46:01.503000,2023-02-28 10:13:36.456000,57,Gemeente Soest,291,Soest,"SOEST00186, SOEST00191",5.29257774353027,52.1706921321199,Weegbreestraat,205,3765 XE,Soest,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-05-26 00:00:00,2020-06-12 00:00:00,False,2022-05-02 00:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,TNLP007920,,2023-01-24 00:00:00
4258,LV-6545,False,,False,2022-12-27 08:43:48.959000,,2022-04-26 10:13:24.970000,2022-04-26 10:26:47.309000,2022-05-03 13:38:32.741000,2022-05-11 07:10:56.342000,2022-07-11 13:17:41.765000,2022-07-12 10:00:02.508000,2022-08-22 13:51:49.648000,2022-08-24 09:48:03.108000,2022-08-29 08:04:42.728000,2022-10-05 12:20:09.620000,2022-09-21 09:15:33.549000,2022-12-27 08:43:48.959000,2022-12-22 14:32:45.668000,53,Gemeente Purmerend,360,Purmerend,PURMEREND00440,4.94981087744236,52.4938158788627,Boterbloem,39,1441 TT,Purmerend,False,<nil>,1 parkeervak gereserveerd voor deelauto van Mobigo,True,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-07-06 00:00:00,2022-08-17 00:00:00,False,2022-07-12 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,TNLP007508,,2022-10-07 00:00:00
4259,LV-6546,False,"bezwaren zijn ongegrond verklaard. 1.3.23
Ivm bezwaar van omgeving.",True,2023-03-15 09:08:53.750000,,2022-04-26 12:47:28.519000,2022-05-18 08:43:52.964000,2022-05-24 09:06:10.093000,2022-05-25 06:31:32.672000,2022-05-27 07:23:30.805000,2022-06-20 12:32:33.636000,2023-03-14 09:11:22.178000,2023-03-15 08:13:42.216000,,,,,,51,Gemeente Ouder-Amstel,359,Ouder-Amstel,OUDERAMSTEL00102,4.90665269343633,52.2926583943309,Boterbloem,37,1191 TN,Ouderkerk aan de Amstel,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-06-01 00:00:00,2022-07-13 00:00:00,False,2022-06-20 00:00:00,,,TMP-MRAE-66f56879721b36dd,,
4260,LV-6547,False,,False,2023-03-14 08:15:36.435000,,2022-04-26 12:49:06.160000,2022-04-26 12:51:22.121000,2022-05-03 12:22:28.125000,2022-05-04 06:31:03.449000,2022-05-12 07:00:32.859000,2022-05-12 14:10:30.545000,2022-06-21 10:01:49.258000,2022-06-22 13:11:39.704000,,,,,,51,Gemeente Ouder-Amstel,359,Ouder-Amstel,,4.91664536297321,52.2986885216388,Hendrick van Avercampweg,45,1191 EX,Ouderkerk aan de Amstel,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,,True,,,,2022-05-11 00:00:00,2022-06-22 00:00:00,False,2022-05-12 00:00:00,,,TMP-MRAE-f8863ec980bbc3bf,,
4261,LV-6548,False,,False,2023-02-14 11:06:20.554000,,2022-04-26 12:58:30.433000,2022-04-26 13:00:35.404000,2022-05-03 12:28:11.560000,2022-05-04 06:20:29.674000,2022-05-12 07:01:24.156000,2022-05-12 14:12:43.695000,2022-06-21 10:02:06.770000,2022-06-22 13:08:05.937000,2022-10-24 12:57:32.357000,2022-12-08 13:09:37.485000,2022-11-23 08:30:15.081000,2022-11-23 08:33:10.063000,2023-02-14 11:06:20.554000,51,Gemeente Ouder-Amstel,359,Ouder-Amstel,,4.90145601332188,52.2979389018885,Hoger Einde-Zuid,8,1191 AG,Ouderkerk aan de Amstel,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,,True,,,,2022-05-11 00:00:00,2022-06-22 00:00:00,False,2022-05-12 00:00:00,2022-11-11 00:00:00,2022-11-11 00:00:00,TNLP007735,,2022-11-11 00:00:00
4262,LV-6549,False,,False,2022-08-24 12:33:21.110000,,2022-04-26 14:10:13.119000,2022-04-26 14:12:52.040000,2022-05-03 13:05:02.867000,2022-05-04 06:33:28.878000,2022-05-12 06:58:34.806000,2022-05-12 14:14:50.487000,2022-06-21 10:02:18.214000,2022-06-22 12:57:53.864000,,,,,,51,Gemeente Ouder-Amstel,359,Ouder-Amstel,,4.91448987275362,52.2992296320547,Abraham Rademakerstraat,24,1191 EK,Ouderkerk aan de Amstel,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,,True,,,,2022-05-11 00:00:00,2022-06-22 00:00:00,False,2022-05-12 00:00:00,,,TMP-MRAE-4d9cfeee253c013a,,
4263,LV-6550,False,,False,2023-02-02 10:41:18.172000,,2022-04-26 14:12:12.886000,2022-04-26 14:19:57.188000,2022-04-26 14:20:15.893000,2022-04-28 06:26:44.584000,2022-08-31 09:58:29.725000,2022-09-06 14:26:19.734000,2022-10-17 08:01:30.667000,2022-10-17 09:44:41.752000,,,,,,43,Gemeente Leusden,281,Leusden,LEUSDEN00107,5.49467608326268,52.1363369602893,Walter van Amersfoortstraat,40,3791 AR,Achterveld,False,<nil>,,False,False,2,1,0,vraaggestuurdverzoek,,,,,True,,True,,2022-08-31 00:00:00,2022-10-12 00:00:00,False,2022-09-06 00:00:00,,,TMP-MRAE-a04841ebd73bd7ef,,
4264,LV-6551,False,,False,2022-08-24 11:09:18.585000,,2022-04-26 14:15:54.172000,2022-04-26 14:56:57.431000,2022-05-03 13:20:01.167000,2022-05-04 06:19:27.463000,2022-05-12 06:59:36.958000,2022-05-12 14:17:41.156000,2022-06-21 10:02:00.001000,2022-06-22 13:09:33.719000,,,,,,51,Gemeente Ouder-Amstel,359,Ouder-Amstel,,4.91493143143316,52.2964508698614,De Maalkom,33,1191 LP,Ouderkerk aan de Amstel,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,,True,,,,2022-05-11 00:00:00,2022-06-22 00:00:00,False,2022-05-12 00:00:00,,,TMP-MRAE-36a5889149da44b5,,
4265,LV-6552,False,,False,2023-03-01 09:49:03.588000,,2022-04-28 07:21:40.207000,2022-04-28 07:22:42.364000,2022-04-28 07:32:15.485000,2022-04-29 07:17:45.005000,2022-11-22 08:30:00.221000,2022-11-22 13:24:03.241000,2023-01-02 12:03:57.724000,2023-01-03 08:27:26.005000,,,,,,37,Gemeente IJsselstein,297,IJsselstein,IJSSELSTEIN00222,5.04452750105884,52.0313244505779,Mars,8,3402 JH,IJsselstein,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-11-17 00:00:00,2022-12-29 00:00:00,False,2022-11-22 00:00:00,,,TMP-MRAE-61c115932b497f0b,,
4266,LV-6553,False,,False,2022-10-06 08:13:02.316000,,2022-04-28 08:47:52.731000,2022-05-12 15:10:27.258000,2022-05-12 15:11:18.501000,2022-05-12 15:11:20.669000,2022-06-27 11:04:14.285000,2022-06-29 12:30:04.005000,2022-08-12 07:15:15.874000,2022-08-18 07:51:59.654000,,,,,,3,Gemeente Almere,165,Almere,ALMERE01036,5.27896553277969,52.3590641890612,Joh. van der Waalsweg,5,1341 CC,Almere,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-06-30 00:00:00,2022-08-11 00:00:00,False,2022-06-29 00:00:00,,,TMP-MRAE-73c22b905c21f2f6,,
4267,LV-6554,False,07-07-2022: bezwaar ontvangen.,True,2023-01-30 15:48:33.263000,,2022-04-28 09:06:47.433000,2022-04-28 09:13:25.249000,2022-04-28 09:13:37.164000,2022-04-28 11:33:20.031000,2022-10-28 13:07:40.247000,2022-11-06 15:42:37.075000,2022-10-31 08:59:38.124000,2022-11-08 13:01:24.411000,,,,,,3,Gemeente Almere,165,Almere,"ALMERE00855, ALMERE01051",5.23218914866447,52.336488666768,Jaagmeent,260,1356 AZ,Almere,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-11-01 00:00:00,2022-12-14 00:00:00,False,2022-06-29 00:00:00,,,TMP-MRAE-6cd7b997dd48f8d3,,
4268,LV-6555,False,,False,2023-03-21 07:25:27.400000,,2022-04-28 09:37:25.100000,2022-04-28 09:38:18.082000,2022-04-28 09:40:18.423000,2022-04-29 06:21:20.949000,2022-06-13 11:34:41.827000,2022-06-27 11:40:45.446000,2022-08-15 08:17:18.647000,2022-08-16 17:18:20.835000,,,,,,35,Gemeente Houten,278,Houten,HOUTEN00244,5.16239069402673,52.0287994251582,Kostersgang,53,3991 EE,Houten,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2022-06-08 00:00:00,2022-07-20 00:00:00,False,2022-06-27 00:00:00,,,TMP-MRAE-5531a15282f8e52d,,
4269,LV-6556,False,,False,2022-09-29 08:55:23.678000,,2022-04-28 11:11:10.143000,2022-04-28 11:13:45.011000,2022-05-02 11:57:10.497000,2022-05-04 06:21:37.192000,2022-06-02 11:56:28.251000,2022-06-22 15:04:56.687000,2022-07-19 08:41:06.225000,2022-07-19 11:24:19.466000,,,,,,79,Gemeente Zeist,298,Zeist,ZEIST00253,5.23774951700034,52.0892155928788,Rozenstraat,21,3702 VM,Zeist,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-06-07 00:00:00,2022-07-19 00:00:00,False,2022-06-22 00:00:00,,,TMP-MRAE-e86da62647a543d2,,
4270,LV-6557,False,,False,2023-03-03 09:03:02.113000,,2022-04-28 11:50:34.499000,2022-04-28 12:15:26.963000,2022-04-28 12:17:28.214000,2022-04-29 06:39:33.320000,2022-08-04 13:05:53.019000,2022-08-09 13:34:05.743000,2022-08-16 08:59:34.103000,2022-08-23 13:06:37.540000,2023-03-02 12:42:16.204000,,,,,52,Gemeente Oudewater,300,Oudewater,"OUDEWATER00048, OUDEWATER00050",4.86878871917725,52.0265468055313,Oude Singel,11,3421 ED,Oudewater,False,<nil>,,False,False,2,1,0,vraaggestuurdverzoek,,,,,True,,True,,2022-07-05 00:00:00,2022-08-16 00:00:00,False,2022-06-16 00:00:00,2023-03-24 00:00:00,,TMP-MRAE-94dc577f47f0f106,,
4271,LV-6558,False,,False,2023-02-06 11:30:55.145000,,2022-04-28 12:57:47.110000,2022-04-28 13:05:17.190000,2022-04-28 14:31:41.005000,2022-04-29 06:30:22.228000,2022-10-12 08:39:20.939000,2022-10-17 10:49:52.667000,,,,,,,,25,Gemeente Gooise Meren,307,Gooise Meren,"GOOISEMEREN00398, GOOISEMEREN00401",5.07133139708384,52.3329391366723,Herengracht,3,1398 AA,Muiden,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2022-10-19 00:00:00,2022-11-30 00:00:00,,2022-10-17 00:00:00,,,TMP-MRAE-467d4d115683350d,,
